"","document.id","styles.id","styles.trim","styles.drivewheels","styles.doors","categories.market","categories.epaclass","categories.vehiclesize","categories.bodytype","categories.vehiclestyle","categories.vehicletype","engine.cylinder","engine.displacement","engine.horsepower","engine.rpm.hp","engine.torque","engine.rpm.tq"
"369",1,"200708301","Base","front wheel drive","4","N/A","Compact Cars","Compact","Car","Wagon","Car","4","1598","121","6000","114","4250"
"370",1,"200736668","Base","front wheel drive","4","N/A","Compact Cars","Compact","Car","Wagon","Car","4","1598","121","6000","114","4250"
"371",1,"200437418","Base","front wheel drive","2","Hatchback","Two Seaters","Compact","Car","2dr Hatchback","Car","4","1598","121","6000","114","4250"
"372",1,"100543746","GS","front wheel drive","2","Hatchback","Subcompact Cars","Compact","Car","2dr Hatchback","Car","4","2378","162","6000","162","4000"
"373",1,"100862249","DE","front wheel drive","4","N/A","Compact Cars","Compact","Car","Sedan","Car","4","1998","152","6000","146","4250"
"374",1,"100990383","DE","front wheel drive","4","N/A","Compact Cars","Compact","Car","Sedan","Car","4","1998","152","6000","146","4250"
"375",1,"200699509","DE","front wheel drive","4","Hatchback","Compact Cars","Compact","Car","4dr Hatchback","Car","3","1193","74","6000","74","4000"
"376",1,"100952883","ES","front wheel drive","4","Crossover","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","4","2360","168","6000","167","4100"
"377",1,"100655406","Base","rear wheel drive","2","High-Performance","Two Seaters","Compact","Car","Coupe","Car","6","3498","300","6400","260","4800"
"378",1,"101187193","Base","rear wheel drive","2","High-Performance","Two Seaters","Compact","Car","Convertible","Car","6","3696","332","7000","270","5200"
"379",1,"101047046","2.5 S","front wheel drive","2","N/A","Subcompact Cars","Compact","Car","Coupe","Car","4","2488","175","5600","180","3900"
"380",1,"101236304","2.5 S","front wheel drive","2","N/A","Subcompact Cars","Midsize","Car","Coupe","Car","4","2488","175","5600","180","3900"
"381",1,"101404650","2.5","front wheel drive","4","N/A","Midsize Cars","Midsize","Car","Sedan","Car","4","2488","182","6000","180","4000"
"382",1,"200698433","2.5","front wheel drive","4","N/A","Midsize Cars","Midsize","Car","Sedan","Car","4","2488","182","6000","180","4000"
"383",1,"200737433","2.5","front wheel drive","4","N/A","Midsize Cars","Midsize","Car","Sedan","Car","4","2488","182","6000","180","4000"
"384",1,"101047086","Base","front wheel drive","4","Hybrid","Midsize Cars","Midsize","Car","Sedan","Car","4","2488","198","5200","162","2800"
"385",1,"100813264","XE","rear wheel drive","4","N/A","Small Pickup Trucks","Compact","Truck","Extended Cab Pickup","Truck","4","2488","152","5200","171","4400"
"386",1,"200435482","S","front wheel drive","4","Crossover,Hatchback","Small Station Wagons","Compact","Car","4dr Hatchback","Car","4","1598","188","5600","177","2000"
"387",1,"100262129","3.5 SE","front wheel drive","4","Performance","Midsize Cars","Midsize","Car","Sedan","Car","6","3498","265","5800","255","4400"
"388",1,"101243611","S","front wheel drive","4","Crossover","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","6","3498","265","6000","248","4400"
"389",1,"100939475","3.5","front wheel drive","4","N/A","Minivan","Large","Minivan","Passenger Minivan","Minivan","6","3498","235","5800","240","4400"
"390",1,"100944553","S","front wheel drive","4","Crossover","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","4","2488","170","6000","175","4400"
"391",1,"101042932","S","front wheel drive","4","Crossover","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","4","2488","170","6000","175","4400"
"392",1,"200429084","S","front wheel drive","4","Crossover","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","4","2488","170","6000","175","4400"
"393",1,"200711188","S","front wheel drive","4","Crossover","Small Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","4","2488","170","6000","175","4400"
"394",1,"401581355","S","front wheel drive","4","Crossover","Small Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","4","2488","170","6000","175","4400"
"395",1,"100456703","1.8","front wheel drive","4","N/A","Compact Cars","Compact","Car","Sedan","Car","4","1769","126","6000","129","2400"
"396",1,"100920822","2.0","front wheel drive","4","N/A","Compact Cars","Compact","Car","Sedan","Car","4","1997","140","5100","147","4800"
"397",1,"101357673","2.0","front wheel drive","4","N/A","Midsize Cars","Compact","Car","Sedan","Car","4","1997","140","5100","147","4800"
"398",1,"101392324","2.0","front wheel drive","4","N/A","Midsize Cars","Compact","Car","Sedan","Car","4","1997","140","5100","147","4800"
"399",1,"200497017","FE+ SV","front wheel drive","4","N/A","Midsize Cars","Midsize","Car","Sedan","Car","4","1798","130","6000","128","3600"
"400",1,"100487508","XE","rear wheel drive","4","N/A","Standard Pickup Trucks","Large","Truck","Extended Cab Pickup","Truck","8","5552","305","4900","379","3600"
"401",1,"100895881","1.8 S","front wheel drive","4","Hatchback","Midsize Cars","Compact","Car","4dr Hatchback","Car","4","1798","122","5200","127","4800"
"402",1,"101020460","1.8 S","front wheel drive","4","Hatchback","Midsize Cars","Compact","Car","4dr Hatchback","Car","4","1798","122","5200","127","4800"
"403",1,"101225986","1.8 S","front wheel drive","4","Hatchback","Midsize Cars","Compact","Car","4dr Hatchback","Car","4","1798","122","5200","127","4800"
"404",1,"101331382","1.8 S","front wheel drive","4","Hatchback","Midsize Cars","Compact","Car","4dr Hatchback","Car","4","1798","122","5200","127","4800"
"405",1,"200439762","1.6 S","front wheel drive","4","N/A","Compact Cars","Compact","Car","Sedan","Car","4","1598","109","6000","107","4400"
"406",1,"200470193","1.6 S","front wheel drive","4","N/A","Compact Cars","Compact","Car","Sedan","Car","4","1598","109","6000","107","4400"
"407",1,"200693708","1.6 S","front wheel drive","4","N/A","Compact Cars","Compact","Car","Sedan","Car","4","1598","109","6000","107","4400"
"408",1,"100655454","S","rear wheel drive","4","N/A","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","6","3954","265","5600","284","4000"
"409",1,"100805003","X","rear wheel drive","4","N/A","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","6","3954","261","5600","281","4000"
"410",1,"100702449","Turbo","all wheel drive","2","Luxury,High-Performance","Mini Compact Cars","Compact","Car","Coupe","Car","6","3600","480","6000","460","1950"
"411",1,"101420410","Base","rear wheel drive","2","Luxury,High-Performance","Two Seaters","Compact","Car","Convertible","Car","6",NA,"265","6700","206","4400"
"412",1,"200469910","Base","rear wheel drive","2","Luxury,High-Performance","Two Seaters","Compact","Car","Convertible","Car","6",NA,"265","6700","206","4400"
"413",1,"101277417","Base","four wheel drive","4","Crossover,Luxury,Performance","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","6","3598","300","6300","295","3000"
"414",1,"101400983","Base","four wheel drive","4","Crossover,Luxury,Performance","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","6","3598","300","6300","295","3000"
"415",1,"101422464","S","all wheel drive","4","Crossover,Luxury,Performance","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","6",NA,"340","5500","339","1450"
"416",1,"200466954","Base","rear wheel drive","4","Luxury,Performance","Large Cars","Large","Car","Sedan","Car","6","3605","310","6200","295","3750"
"417",1,"200476713","Base","front wheel drive","4","Flex Fuel","Minivan","Midsize","Minivan","Cargo Minivan","Minivan","6","3605","283","6400","260","4400"
"418",1,"200730056","Base","front wheel drive","4","N/A","Subcompact Cars","Compact","Car","Sedan","Car","4","1496","106","6000","103","4000"
"419",1,"200722069","Base","front wheel drive","4","Hatchback","Compact Cars","Compact","Car","4dr Hatchback","Car","4","1798","137","6100","126","4000"
"420",1,"101225901","Base","front wheel drive","2","Hatchback","Mini Compact Cars","Compact","Car","2dr Hatchback","Car","4","1329","94","6000","89","4400"
"421",1,"200427368","Base","front wheel drive","2","Hatchback","Mini Compact Cars","Compact","Car","2dr Hatchback","Car","4","1329","94","6000","89","4400"
"422",1,"200471222","Base","front wheel drive","2","Hatchback","Mini Compact Cars","Compact","Car","2dr Hatchback","Car","4","1329","94","6000","89","4400"
"423",1,"200709074","Base","front wheel drive","2","Hatchback","Mini Compact Cars","Compact","Car","2dr Hatchback","Car","4","1329","94","6000","89","4400"
"424",1,"100728687","Base","front wheel drive","2","Hatchback","Subcompact Cars","Compact","Car","2dr Hatchback","Car","4","2362","161","6000","162","4000"
"425",1,"200423140","Base","front wheel drive","2","Hatchback","Compact Cars","Compact","Car","2dr Hatchback","Car","4","2494","180","6000","173","4100"
"426",1,"100570404","Base","front wheel drive","4","Hatchback","Subcompact Cars","Compact","Car","4dr Hatchback","Car","4","1497","103","6000","101","4200"
"427",1,"101394234","Base","front wheel drive","4","N/A","Small Station Wagons","Compact","Car","Wagon","Car","4","2362","158","6000","162","4000"
"428",1,"100903479","Base","front wheel drive","4","Hatchback","Subcompact Cars","Compact","Car","4dr Hatchback","Car","4","1798","128","6000","125","4400"
"429",1,"101185137","Base","front wheel drive","4","Hatchback","Subcompact Cars","Compact","Car","4dr Hatchback","Car","4","1798","128","6000","125","4400"
"430",1,"100888152","pure","rear wheel drive","2","Hatchback","Two Seaters","Compact","Car","2dr Hatchback","Car","3","996","70","5800","68","4500"
"431",1,"101109982","pure","rear wheel drive","2","Hatchback","Two Seaters","Compact","Car","2dr Hatchback","Car","3","996","70","5800","68","4500"
"432",1,"101273312","pure coupe","rear wheel drive","2","Hatchback","Two Seaters","Compact","Car","2dr Hatchback","Car","3","996","70","5800","68","4500"
"433",1,"101368853","pure coupe","rear wheel drive","2","Hatchback","Two Seaters","Compact","Car","2dr Hatchback","Car","3","996","70","5800","68","4500"
"434",1,"101356410","pure coupe","rear wheel drive","2","Hatchback","Two Seaters","Compact","Car","2dr Hatchback","Car","3","996","70","5800","68","4500"
"435",1,"200418483","passion cabriolet","rear wheel drive","2","N/A","Two Seaters","Compact","Car","Convertible","Car","3","999","70","5800","68","4500"
"436",1,"200497816","electric drive coupe","rear wheel drive","2","Hatchback","Two Seaters","Compact","Car","2dr Hatchback","Car","0",NA,NA,NA,NA,NA
"437",1,"200704762","electric drive cabriolet","rear wheel drive","2","N/A","Two Seaters","Compact","Car","Convertible","Car","0",NA,NA,NA,NA,NA
"438",1,"200705425","pure","rear wheel drive","2","Hatchback","Two Seaters","Compact","Car","2dr Hatchback","Car","3","898","89","6200","100","2500"
"439",1,"401575890","Hybrid","all wheel drive","4","Crossover,Hybrid","Small Sport Utility Vehicles","Compact","SUV","4dr SUV","SUV","4","1995","160","6000","163","2000"
"440",1,"100887235","2.5 X","all wheel drive","4","Crossover","Sport Utility Vehicles","Compact","Car","Wagon","Car","4","2457","173","6000","166","4400"
"441",1,"100992079","2.5X","all wheel drive","4","Crossover","Sport Utility Vehicles","Compact","SUV","4dr SUV","SUV","4","2457","170","6000","170","4400"
"442",1,"101174022","2.5X","all wheel drive","4","Crossover","Sport Utility Vehicles","Compact","SUV","4dr SUV","SUV","4","2457","170","6000","170","4400"
"443",1,"200689818","2.5i PZEV","all wheel drive","4","Crossover","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","4","2498","170","5800","174","4100"
"444",1,"200740438","2.0XT Premium","all wheel drive","4","Crossover","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","4","1998","250","5600","258","2000"
"445",1,"100613622","WRX STI","all wheel drive","4","Factory Tuner,High-Performance","Subcompact Cars","Compact","Car","Sedan","Car","4","2457","300","6000","300","4000"
"446",1,"100796770","2.5 i","all wheel drive","4","N/A","Subcompact Cars","Compact","Car","Sedan","Car","4","2457","173","6000","166","4400"
"447",1,"100903484","2.5i","all wheel drive","4","N/A","Compact Cars","Compact","Car","Sedan","Car","4","2457","170","6000","170","4400"
"448",1,"101296018","2.5i","all wheel drive","4","N/A","Compact Cars","Compact","Car","Sedan","Car","4","2457","170","6000","170","4400"
"449",1,"101378514","2.0i","all wheel drive","4","N/A","Compact Cars","Compact","Car","Sedan","Car","4","1995","148","6200","145","4200"
"450",1,"200487684","2.0i PZEV","all wheel drive","4","N/A","Compact Cars","Compact","Car","Sedan","Car","4","1995","148","6200","145","4200"
"451",1,"200717213","2.0i Sport Premium PZEV","all wheel drive","4","Hatchback","Small Station Wagons","Compact","Car","4dr Hatchback","Car","4","1995","148","6200","145","4200"
"452",1,"401574187","2.0i Sport Premium PZEV","all wheel drive","4","Hatchback","Small Station Wagons","Compact","Car","4dr Hatchback","Car","4","1995","148","6200","145","4200"
"453",1,"100773249","2.5i","all wheel drive","4","N/A","Compact Cars","Midsize","Car","Sedan","Car","4","2457","175","6000","169","4400"
"454",1,"100867917","2.5 I","all wheel drive","4","N/A","Compact Cars","Midsize","Car","Sedan","Car","4","2457","170","6000","170","4400"
"455",1,"101162054","2.5i","all wheel drive","4","Crossover","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","4","2457","170","5600","170","4000"
"456",1,"101411116","2.5i","all wheel drive","4","Crossover","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","4","2457","170","5600","170","4000"
"457",1,"101407259","Premium","all wheel drive","4","Crossover","Sport Utility Vehicles","Compact","SUV","4dr SUV","SUV","4","1995","148","6200","145","4200"
"458",1,"200465902","Hybrid","all wheel drive","4","Crossover,Hybrid","Sport Utility Vehicles","Compact","SUV","4dr SUV","SUV","4","1995","160","6000","163","2000"
"459",1,"100640227","Base","front wheel drive","4","Hatchback","Compact Cars","Compact","Car","4dr Hatchback","Car","4","1998","126","5600","131","4000"
"460",1,"101413924","Base","front wheel drive","4","N/A","Compact Cars","Compact","Car","Sedan","Car","4","1995","150","6200","140","3500"
"461",1,"101400294","Base","rear wheel drive","4","Exotic,Performance","Large Cars","Large","Car","Sedan","Car","0",NA,NA,NA,NA,NA
"462",1,"200691966","60","rear wheel drive","4","Exotic,Performance","Large Cars","Large","Car","Sedan","Car","0",NA,NA,NA,NA,NA
"463",1,"200725283","85D","all wheel drive","4","Exotic,High-Performance","Large Cars","Large","Car","Sedan","Car","0",NA,NA,NA,NA,NA
"464",1,"401632874","70","rear wheel drive","4","Exotic,Performance","Large Cars","Large","Car","Sedan","Car","0",NA,NA,NA,NA,NA
"465",1,"200438198","Limited","rear wheel drive","4","N/A","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","6","3956","270","5600","278","4400"
"466",1,"200747159","TRD PRO","four wheel drive","4","N/A","Standard Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","6","3956","270","5600","278","4400"
"467",1,"100330037","LE","front wheel drive","4","N/A","Midsize Cars","Midsize","Car","Sedan","Car","4","2362","157","5600","162","4000"
"468",1,"100566036","Standard","front wheel drive","4","N/A","Midsize Cars","Midsize","Car","Sedan","Car","4","2362","154","5700","160","4000"
"469",1,"100699449","CE","front wheel drive","4","N/A","Midsize Cars","Midsize","Car","Sedan","Car","4","2362","158","6000","161","4000"
"470",1,"100975555","Base","front wheel drive","4","N/A","Midsize Cars","Midsize","Car","Sedan","Car","4","2362","158","6000","161","4000"
"471",1,"101329650","L","front wheel drive","4","N/A","Midsize Cars","Midsize","Car","Sedan","Car","4","2494","178","6000","170","4100"
"472",1,"200444383","L","front wheel drive","4","N/A","Midsize Cars","Midsize","Car","Sedan","Car","4","2494","178","6000","170","4100"
"473",1,"200485956","L","front wheel drive","4","N/A","Midsize Cars","Midsize","Car","Sedan","Car","4","2494","178","6000","170","4100"
"474",1,"200693838","LE","front wheel drive","4","N/A","Midsize Cars","Midsize","Car","Sedan","Car","4","2494","178","6000","170","4100"
"475",1,"200746614","XLE","front wheel drive","4","N/A","Midsize Cars","Midsize","Car","Sedan","Car","6","3456","268","6200","248","4700"
"476",1,"100701540","Base","front wheel drive","4","Hybrid","Midsize Cars","Midsize","Car","Sedan","Car","4","2362","187","6000","138","4400"
"477",1,"100900306","Base","front wheel drive","4","Hybrid","Midsize Cars","Midsize","Car","Sedan","Car","4","2362","187","6000","138","4400"
"478",1,"100975664","Base","front wheel drive","4","Hybrid","Midsize Cars","Midsize","Car","Sedan","Car","4","2362","187","6000","138","4400"
"479",1,"101400471","LE","front wheel drive","4","Hybrid","Midsize Cars","Midsize","Car","Sedan","Car","4","2494","200","5700",NA,NA
"480",1,"200444458","XLE","front wheel drive","4","Hybrid","Midsize Cars","Midsize","Car","Sedan","Car","4","2494","200","5700",NA,NA
"481",1,"200711505","XLE","front wheel drive","4","Hybrid","Midsize Cars","Midsize","Car","Sedan","Car","4","2494","200","5700",NA,NA
"482",1,"100394563","CE","front wheel drive","4","N/A","Compact Cars","Compact","Car","Sedan","Car","4","1794","130","6000","125","4200"
"483",1,"100578062","CE","front wheel drive","4","N/A","Compact Cars","Compact","Car","Sedan","Car","4","1794","126","6000","122","4200"
"484",1,"100773491","CE","front wheel drive","4","N/A","Compact Cars","Compact","Car","Sedan","Car","4","1794","126","6000","122","4200"
"485",1,"100884945","CE","front wheel drive","4","N/A","Compact Cars","Compact","Car","Sedan","Car","4","1794","126","6000","122","4200"
"486",1,"101140837","Base","front wheel drive","4","N/A","Compact Cars","Compact","Car","Sedan","Car","4","1798","132","6000","128","4400"
"487",1,"101372439","Base","front wheel drive","4","N/A","Compact Cars","Compact","Car","Sedan","Car","4","1798","132","6000","128","4400"
"488",1,"101419636","L","front wheel drive","4","N/A","Compact Cars","Compact","Car","Sedan","Car","4","1798","132","6000","128","4400"
"489",1,"200431095","L","front wheel drive","4","N/A","Compact Cars","Compact","Car","Sedan","Car","4","1798","132","6000","128","4400"
"490",1,"200465951","L","front wheel drive","4","N/A","Compact Cars","Compact","Car","Sedan","Car","4","1798","132","6000","128","4400"
"491",1,"200707276","S","front wheel drive","4","N/A","Midsize Cars","Compact","Car","Sedan","Car","4","1798","132","6000","128","4400"
"492",1,"200746653","LE Eco Plus","front wheel drive","4","N/A","Midsize Cars","Compact","Car","Sedan","Car","4","1798","140","6100","126","4000"
"493",1,"100003122","Base","front wheel drive","4","Crossover","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","4","2362","155","5600","163","4000"
"494",1,"100167043","Base","front wheel drive","4","Crossover","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","4","2362","155","5600","163","4000"
"495",1,"100339428","Base","front wheel drive","4","Crossover","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","4","2362","160","5700","165","4000"
"496",1,"100900040","Base","front wheel drive","4","Crossover","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","6","3456","270","6200","248","4700"
"497",1,"101400169","Base","front wheel drive","4","Crossover","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","4","2672","187","5800","186","4100"
"498",1,"100785822","Base","front wheel drive","4","Crossover,Hybrid","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","6","3311","268","5600","212","4400"
"499",1,"101400238","Base","all wheel drive","4","Crossover,Hybrid","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","6","3456","280","5800",NA,NA
"500",1,"100395248","Base","front wheel drive","4","N/A","Midsize Station Wagons","Compact","Car","Wagon","Car","4","1794","130","6000","125","4200"
"501",1,"100579324","Base","front wheel drive","4","N/A","Small Station Wagons","Compact","Car","Wagon","Car","4","1794","126","6000","122","4200"
"502",1,"100981570","Base","front wheel drive","4","Hatchback","Small Station Wagons","Compact","Car","4dr Hatchback","Car","4","1798","132","6000","128","4200"
"503",1,"101140830","Base","front wheel drive","4","Hatchback","Small Station Wagons","Compact","Car","4dr Hatchback","Car","4","1798","132","6000","128","4400"
"504",1,"101419294","L","front wheel drive","4","Hatchback","Small Station Wagons","Compact","Car","4dr Hatchback","Car","4","1798","132","6000","128","4400"
"505",1,"100454051","Base","front wheel drive","4","Hatchback,Hybrid","Midsize Cars","Compact","Car","4dr Hatchback","Car","4","1497","110","5000","82","4200"
"506",1,"100668257","Base","front wheel drive","4","Hatchback,Hybrid","Midsize Cars","Compact","Car","4dr Hatchback","Car","4","1497","110","5000","82","4200"
"507",1,"100777218","Base","front wheel drive","4","Hatchback,Hybrid","Midsize Cars","Compact","Car","4dr Hatchback","Car","4","1497","110","5000","82","4200"
"508",1,"100920075","Standard","front wheel drive","4","Hatchback,Hybrid","Midsize Cars","Compact","Car","4dr Hatchback","Car","4","1497","110","5000","82","4200"
"509",1,"101042868","Standard","front wheel drive","4","Hatchback,Hybrid","Midsize Cars","Compact","Car","4dr Hatchback","Car","4","1497","110","5000","82","4200"
"510",1,"101136093","I","front wheel drive","4","Hatchback,Hybrid","Midsize Cars","Compact","Car","4dr Hatchback","Car","4","1798","134","5200","105","4000"
"511",1,"101363292","Two","front wheel drive","4","Hatchback,Hybrid","Midsize Cars","Compact","Car","4dr Hatchback","Car","4","1798","134","5200","105","4000"
"512",1,"101420715","One","front wheel drive","4","Hatchback,Hybrid","Midsize Cars","Compact","Car","4dr Hatchback","Car","4","1798","134","5200","105","4000"
"513",1,"200440600","Five","front wheel drive","4","Hatchback,Hybrid","Midsize Cars","Compact","Car","4dr Hatchback","Car","4","1798","134","5200","105","4000"
"514",1,"200492959","Four","front wheel drive","4","Hatchback,Hybrid","Midsize Cars","Compact","Car","4dr Hatchback","Car","4","1798","134","5200","105","4000"
"515",1,"200706772","Four","front wheel drive","4","Hatchback,Hybrid","Midsize Cars","Compact","Car","4dr Hatchback","Car","4","1798","134","5200",NA,NA
"516",1,"200474303","Two","front wheel drive","4","Hatchback,Hybrid","Midsize Cars","Compact","Car","4dr Hatchback","Car","4","1797","121","5200",NA,NA
"517",1,"101392514","One","front wheel drive","4","Hatchback,Hybrid","Compact Cars","Compact","Car","4dr Hatchback","Car","4","1497","99","4800","82","4000"
"518",1,"200444498","Four","front wheel drive","4","Hatchback,Hybrid","Compact Cars","Compact","Car","4dr Hatchback","Car","4","1497","99","4800","82","4000"
"519",1,"200496061","Four","front wheel drive","4","Hatchback,Hybrid","Compact Cars","Compact","Car","4dr Hatchback","Car","4","1497","99","4800","82","4000"
"520",1,"200722836","Two","front wheel drive","4","Hatchback,Hybrid","Compact Cars","Compact","Car","4dr Hatchback","Car","4","1497","99","4800",NA,NA
"521",1,"401597746","One","front wheel drive","4","Hatchback,Hybrid","Compact Cars","Compact","Car","4dr Hatchback","Car","4","1497","99","4800",NA,NA
"522",1,"101384757","Base","front wheel drive","4","Hatchback,Hybrid","Midsize Cars","Compact","Car","4dr Hatchback","Car","4","1798","134","5200","105","4000"
"523",1,"200441423","Base","front wheel drive","4","Hatchback,Hybrid","Midsize Cars","Compact","Car","4dr Hatchback","Car","4","1798","134","5200","105","4000"
"524",1,"200495858","Advanced","front wheel drive","4","Hatchback,Hybrid","Midsize Cars","Compact","Car","4dr Hatchback","Car","4","1798","134","5200","105","4000"
"525",1,"200710958","Base","front wheel drive","4","Hatchback,Hybrid","Midsize Cars","Compact","Car","4dr Hatchback","Car","4","1798","134","5200","105","4000"
"526",1,"101375674","Two","front wheel drive","4","Hybrid","Midsize Station Wagons","Midsize","Car","Wagon","Car","4","1798","134","5200","105","4000"
"527",1,"200722021","Two","front wheel drive","4","Hybrid","Midsize Station Wagons","Midsize","Car","Wagon","Car","4","1797","134","5200",NA,NA
"528",1,"100777076","Base","front wheel drive","4","Crossover","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","4","2362","166","6000","165","4000"
"529",1,"100920101","Base","front wheel drive","4","Crossover","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","4","2362","166","6000","165","4000"
"530",1,"101201386","Base","front wheel drive","4","Crossover","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","4","2494","179","6000","172","4000"
"531",1,"101351364","Base","front wheel drive","4","Crossover","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","4","2494","179","6000","172","4000"
"532",1,"101422881","LE","front wheel drive","4","Crossover","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","4","2494","176","6000","172","4100"
"533",1,"200497408","XLE","all wheel drive","4","Crossover","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","4","2494","176","6000","172","4100"
"534",1,"200710543","LE","front wheel drive","4","Crossover","Small Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","4","2494","176","6000","172","4100"
"535",1,"200731831","SE","front wheel drive","4","Crossover","Small Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","4","2494","176","6000","172","4100"
"536",1,"200495461","Base","front wheel drive","4","Crossover","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","0",NA,NA,NA,NA,NA
"537",1,"100257805","CE 7-Passenger","front wheel drive","4","N/A","Minivan","Large","Minivan","Passenger Minivan","Minivan","6","3311","230","5600","242","3600"
"538",1,"100458136","CE 7-Passenger","front wheel drive","4","N/A","Minivan","Large","Minivan","Passenger Minivan","Minivan","6","3311","230","5600","242","3600"
"539",1,"100834792","CE 7-Passenger","front wheel drive","4","N/A","Minivan","Large","Minivan","Passenger Minivan","Minivan","6","3456","266","6200","245","4700"
"540",1,"101254343","Base 7-Passenger","front wheel drive","4","N/A","Minivan","Large","Minivan","Passenger Minivan","Minivan","4","2672","187","5800","186","4100"
"541",1,"200435874","L 7-Passenger","front wheel drive","4","N/A","Minivan","Large","Minivan","Passenger Minivan","Minivan","6","3456","266","6200","245","4700"
"542",1,"200705268","CE Fleet Cargo Van","front wheel drive","4","N/A","Minivan","Large","Minivan","Passenger Minivan","Minivan","6","3456","266","6200","245","4700"
"543",1,"401611599","SE 8-Passenger","front wheel drive","4","N/A","Minivan","Large","Minivan","Passenger Minivan","Minivan","6","3456","266","6200","245","4700"
"544",1,"100003141","Base","rear wheel drive","2","N/A","Small Pickup Trucks","Compact","Truck","Regular Cab Pickup","Truck","4","2438","142","5000","160","4000"
"545",1,"100339738","Base","rear wheel drive","2","N/A","Small Pickup Trucks","Compact","Truck","Regular Cab Pickup","Truck","4","2438","142","5000","160","4000"
"546",1,"100633129","Base","rear wheel drive","2","N/A","Small Pickup Trucks","Compact","Truck","Regular Cab Pickup","Truck","4","2694","159","5200","180","3800"
"547",1,"100793568","Base","rear wheel drive","2","N/A","Small Pickup Trucks","Compact","Truck","Regular Cab Pickup","Truck","4","2694","159","5200","180","3800"
"548",1,"101336165","Base","rear wheel drive","2","N/A","Small Pickup Trucks","Compact","Truck","Regular Cab Pickup","Truck","4","2694","159","5200","180","3800"
"549",1,"200431827","Base","rear wheel drive","2","N/A","Small Pickup Trucks","Compact","Truck","Regular Cab Pickup","Truck","4","2694","159","5200","180","3800"
"550",1,"200492029","Base","four wheel drive","4","N/A","Small Pickup Trucks","Compact","Truck","Extended Cab Pickup","Truck","4","2694","159","5200","180","3800"
"551",1,"200708599","Base","rear wheel drive","4","N/A","Small Pickup Trucks","Compact","Truck","Crew Cab Pickup","Truck","4","2694","159","5200","180","3800"
"552",1,"100414631","Base","rear wheel drive","2","N/A","Standard Pickup Trucks","Large","Truck","Regular Cab Pickup","Truck","6","3956","245","5200","282","3800"
"553",1,"200466836","SR","rear wheel drive","2","N/A","Standard Pickup Trucks","Large","Truck","Regular Cab Pickup","Truck","6","3956","270","5600","278","4400"
"554",1,"200422450","LE","front wheel drive","4","Crossover","Sport Utility Vehicles","Midsize","Car","Wagon","Car","4","2672","181","5800","182","4200"
"555",1,"100689152","Base","front wheel drive","4","N/A","Subcompact Cars","Compact","Car","Sedan","Car","4","1496","106","6000","103","4200"
"556",1,"100919847","Base","front wheel drive","2","Hatchback","Subcompact Cars","Compact","Car","2dr Hatchback","Car","4","1496","106","6000","103","4200"
"557",1,"101200497","Base","front wheel drive","2","Hatchback","Subcompact Cars","Compact","Car","2dr Hatchback","Car","4","1496","106","6000","103","4200"
"558",1,"200442448","L","front wheel drive","2","Hatchback","Subcompact Cars","Compact","Car","2dr Hatchback","Car","4","1497","106","6000","103","4200"
"559",1,"200482941","L","front wheel drive","2","Hatchback","Subcompact Cars","Compact","Car","2dr Hatchback","Car","4","1497","106","6000","103","4200"
