"","document.id","styles.id","styles.trim","styles.drivewheels","styles.doors","categories.market","categories.epaclass","categories.vehiclesize","categories.bodytype","categories.vehiclestyle","categories.vehicletype","engine.cylinder","engine.displacement","engine.horsepower","engine.rpm.hp","engine.torque","engine.rpm.tq"
"1",1,"101418219","Base","front wheel drive","4","Luxury","Compact Cars","Compact","Car","Sedan","Car","4","1997","150","6500","140","4300"
"2",1,"200701416","Technology Package","front wheel drive","4","Luxury","Compact Cars","Compact","Car","Sedan","Car","4","1997","150","6500","140","4300"
"3",1,"100650681","Base","all wheel drive","4","Crossover,Luxury","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","6","3471","253","5800","250","3500"
"4",1,"100773231","Base","all wheel drive","4","Crossover,Luxury","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","4","2300","240","6000","260","4500"
"5",1,"100905540","Base","all wheel drive","4","Crossover,Luxury","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","4","2300","240","6000","260","4500"
"6",1,"100449883","3.2","front wheel drive","4","Luxury,Performance","Midsize Cars","Midsize","Car","Sedan","Car","6","3210","270","6200","238","5000"
"7",1,"100655175","Base","front wheel drive","4","Luxury,Performance","Midsize Cars","Midsize","Car","Sedan","Car","6","3210","258","6200","233","5000"
"8",1,"100668206","Base","front wheel drive","4","Luxury","Compact Cars","Midsize","Car","Sedan","Car","4","2354","205","7000","164","4500"
"9",1,"100826497","Base","front wheel drive","4","Luxury","Compact Cars","Midsize","Car","Sedan","Car","4","2354","205","7000","164","4500"
"10",1,"101147985","Base","front wheel drive","4","Luxury","Compact Cars","Midsize","Car","Sedan","Car","4","2354","201","7000","172","4300"
"11",1,"101254327","Base","front wheel drive","4","Luxury","Compact Cars","Midsize","Car","Sedan","Car","4","2354","201","7000","172","4300"
"12",1,"101373067","Base","front wheel drive","4","Luxury","Small Station Wagons","Midsize","Car","Wagon","Car","4","2354","201","7000","170","4300"
"13",1,"101148034","2.0T Premium","front wheel drive","4","Luxury","Small Station Wagons","Compact","Car","Wagon","Car","4","1984","200","5100","207","1800"
"14",1,"101212591","2.0T Premium","front wheel drive","4","Luxury","Small Station Wagons","Compact","Car","Wagon","Car","4","1984","200","5100","207","1800"
"15",1,"101384809","2.0T Premium","front wheel drive","4","Luxury","Small Station Wagons","Compact","Car","Wagon","Car","4","1984","200","5100","207","1800"
"16",1,"200428354","2.0 TFSI Premium quattro","all wheel drive","4","Luxury","Compact Cars","Compact","Car","Sedan","Car","4","1984","220","4500","258","1600"
"17",1,"200736135","1.8 TFSI Premium Plus","front wheel drive","4","Luxury","Compact Cars","Compact","Car","Sedan","Car","4","1798","170","4500","200","1600"
"18",1,"100311560","1.8T","front wheel drive","4","Luxury","Compact Cars","Compact","Car","Sedan","Car","4","1781","170","5900","166","1950"
"19",1,"100415307","1.8T","front wheel drive","4","Luxury","Compact Cars","Compact","Car","Sedan","Car","4","1781","170","5900","166","1950"
"20",1,"100549247","2.0T","front wheel drive","4","Luxury","Compact Cars","Compact","Car","Sedan","Car","4","1984","200","5100","207","1800"
"21",1,"100882872","2.0T","front wheel drive","4","Luxury","Compact Cars","Compact","Car","Sedan","Car","4","1984","200","5100","207","1800"
"22",1,"101052651","2.0T","front wheel drive","2","Luxury","Subcompact Cars","Compact","Car","Convertible","Car","4","1984","200","5100","207","1800"
"23",1,"101391380","2.0T Premium","front wheel drive","4","Luxury","Compact Cars","Midsize","Car","Sedan","Car","4","1984","211","4300","258","1500"
"24",1,"200477385","2.0T Premium quattro","all wheel drive","4","Luxury","Compact Cars","Midsize","Car","Sedan","Car","4","1984","220","4450","258","1500"
"25",1,"200701687","2.0T Premium","front wheel drive","4","Luxury","Compact Cars","Midsize","Car","Sedan","Car","4","1984","220","4450","258","1500"
"26",1,"101343993","2.0T Premium quattro","all wheel drive","4","Crossover,Luxury","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","4","1984","211","4300","258","1500"
"27",1,"200478731","2.0T Prestige quattro","all wheel drive","4","Crossover,Luxury,Hybrid","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","4","1984","245","4300","354","1500"
"28",1,"200702780","2.0T Premium quattro","all wheel drive","4","Crossover,Luxury","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","4","1984","220","4450","258","1500"
"29",1,"200466202","2.0T Premium Plus quattro","all wheel drive","4","Factory Tuner,Luxury,High-Performance","Compact Cars","Compact","Car","Sedan","Car","4","1984","292","5400","280","1900"
"30",1,"100549025","quattro","all wheel drive","2","Factory Tuner,Luxury,Performance","Subcompact Cars","Compact","Car","Convertible","Car","8","4163","340","7000","302","3500"
"31",1,"101394448","Premium Plus quattro","all wheel drive","4","Factory Tuner,Luxury,High-Performance","Compact Cars","Midsize","Car","Sedan","Car","6","2995","333","5500","325","2900"
"32",1,"200459119","3.0T Premium Plus quattro","all wheel drive","4","Crossover,Factory Tuner,Luxury,High-Performance","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","6","2995","354","6000","347","4000"
"33",1,"100974974","128i","rear wheel drive","2","Luxury,Performance","Subcompact Cars","Compact","Car","Coupe","Car","6","2996","230","6500","200","2750"
"34",1,"101200599","128i","rear wheel drive","2","Luxury","Subcompact Cars","Compact","Car","Coupe","Car","6","2996","230","6500","200","2750"
"35",1,"101288165","128i","rear wheel drive","2","Luxury,Performance","Subcompact Cars","Compact","Car","Coupe","Car","6","2996","230","6500","200","2750"
"36",1,"200421701","135is","rear wheel drive","2","Luxury,High-Performance","Subcompact Cars","Compact","Car","Coupe","Car","6","2979","320","5800","317","1500"
"37",1,"200467979","M235i","rear wheel drive","2","Factory Tuner,Luxury,High-Performance","Subcompact Cars","Compact","Car","Coupe","Car","6","2979","320","5800","330","1400"
"38",1,"100180616","325i","rear wheel drive","4","Luxury","Compact Cars","Compact","Car","Sedan","Car","6","2494","184","6000","175","3500"
"39",1,"100273737","325Ci","rear wheel drive","2","Luxury","Mini Compact Cars","Compact","Car","Convertible","Car","6","2494","184","6000","175","3500"
"40",1,"100467103","325i","rear wheel drive","4","Luxury","Compact Cars","Compact","Car","Sedan","Car","6","2494","184","6000","175","3500"
"41",1,"100530523","325i","rear wheel drive","4","Luxury","Compact Cars","Compact","Car","Sedan","Car","6","2996","215","6250","185","2750"
"42",1,"100775891","328i","rear wheel drive","2","Luxury,Performance","Subcompact Cars","Compact","Car","Coupe","Car","6","2996","230","6500","200","2750"
"43",1,"100946384","328i","rear wheel drive","2","Luxury,Performance","Subcompact Cars","Compact","Car","Coupe","Car","6","2996","230","6500","200","2750"
"44",1,"101082763","328i","rear wheel drive","2","Luxury,Performance","Subcompact Cars","Compact","Car","Coupe","Car","6","2996","230","6500","200","2750"
"45",1,"101200928","328i","rear wheel drive","2","Luxury,Performance","Subcompact Cars","Compact","Car","Coupe","Car","6","2996","230","6500","200","2750"
"46",1,"101276754","328i","rear wheel drive","2","Luxury,Performance","Subcompact Cars","Midsize","Car","Coupe","Car","6","2996","230","6500","200","2750"
"47",1,"101386360","328i","rear wheel drive","4","Luxury,Performance","Compact Cars","Midsize","Car","Sedan","Car","4","1997","240","5000","255","1250"
"48",1,"101414454","ActiveHybrid 3","rear wheel drive","4","Luxury,High-Performance,Hybrid","Midsize Cars","Midsize","Car","Sedan","Car","6","2979","335","5800","330","1200"
"49",1,"200468555","328i xDrive","all wheel drive","4","Luxury","Small Station Wagons","Compact","Car","Wagon","Car","4","1997","240","5000","255","1250"
"50",1,"200704013","320i","rear wheel drive","4","Luxury","Compact Cars","Midsize","Car","Sedan","Car","4","1997","180","5000","200","1250"
"51",1,"200466556","428i","rear wheel drive","2","Luxury,Performance","Subcompact Cars","Midsize","Car","Coupe","Car","4","1997","241","5000","258","1250"
"52",1,"200704628","428i","rear wheel drive","2","Luxury,Performance","Subcompact Cars","Midsize","Car","Coupe","Car","4","1997","240","5000","255","1250"
"53",1,"100870599","528i","rear wheel drive","4","Luxury","Midsize Cars","Midsize","Car","Sedan","Car","6","2996","230","6500","200","2750"
"54",1,"101212618","535i","rear wheel drive","4","Luxury,Performance","Midsize Cars","Large","Car","Sedan","Car","6","2979","300","5800","300","1200"
"55",1,"101407834","528i","rear wheel drive","4","Luxury","Midsize Cars","Large","Car","Sedan","Car","4","1997","240","5000","260","1250"
"56",1,"200429165","528i","rear wheel drive","4","Luxury","Midsize Cars","Large","Car","Sedan","Car","4","1997","240","5000","260","1250"
"57",1,"101287988","Base","rear wheel drive","4","Factory Tuner,Luxury,High-Performance","Compact Cars","Midsize","Car","Sedan","Car","8","3999","414","8300","295","3900"
"58",1,"200481163","Base","rear wheel drive","2","Factory Tuner,Luxury,High-Performance","Compact Cars","Midsize","Car","Coupe","Car","6","2979","425","5500","406","1850"
"59",1,"101212837","xDrive35i","all wheel drive","4","Crossover,Luxury,Performance","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","6","2979","300","5800","300","1300"
"60",1,"200692105","sDrive28i","rear wheel drive","4","Crossover,Luxury,Performance","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","4","1997","240","5000","260","1250"
"61",1,"200737086","xDrive28i","all wheel drive","4","Crossover,Luxury","Sport Utility Vehicles","Compact","SUV","4dr SUV","SUV","4","1998","228","5000","258","1250"
"62",1,"100488945","2.5i","all wheel drive","4","Crossover,Luxury","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","6","2494","184","6000","175","3500"
"63",1,"100655205","3.0i","all wheel drive","4","Crossover,Luxury","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","6","2979","225","5900","214","3500"
"64",1,"200469992","xDrive28i","all wheel drive","4","Crossover,Luxury","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","4","1997","240","5000","260","1250"
"65",1,"200467352","xDrive35i","all wheel drive","4","Crossover,Luxury,Performance","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","6","2979","300","5800","300","1200"
"66",1,"100473328","3.0i","all wheel drive","4","Crossover,Luxury","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","6","2979","225","5900","214","3500"
"67",1,"100350457","2.5i","rear wheel drive","2","Luxury,Performance","Two Seaters","Compact","Car","Convertible","Car","6","2494","184","6000","175","3500"
"68",1,"100482355","2.5i","rear wheel drive","2","Luxury,Performance","Two Seaters","Compact","Car","Convertible","Car","6","2494","184","6000","175","3500"
"69",1,"100693754","3.0i","rear wheel drive","2","Luxury,Performance","Two Seaters","Compact","Car","Convertible","Car","6","2996","215","6250","185","2750"
"70",1,"100831031","3.0i","rear wheel drive","2","Luxury,Performance","Two Seaters","Compact","Car","Convertible","Car","6","2996","215","6250","185","2750"
"71",1,"200720060","Premium","front wheel drive","4","Crossover","Sport Utility Vehicles","Compact","SUV","4dr SUV","SUV","4","1364","138","4900","148","1850"
"72",1,"200424094","Premium Group","front wheel drive","4","Performance","Compact Cars","Midsize","Car","Sedan","Car","4","1998","250","5300","260","2000"
"73",1,"200479727","Standard","rear wheel drive","4","Luxury,Performance","Compact Cars","Compact","Car","Sedan","Car","4","1998","272","5500","260","1700"
"74",1,"200477000","Premium","all wheel drive","4","Luxury,Performance","Large Cars","Large","Car","Sedan","Car","6","3564","304","6800","264","5200"
"75",1,"101352850","LS","rear wheel drive","4","Crossover,Flex Fuel","Sport Utility Vehicles","Large","Truck","Crew Cab Pickup","Truck","8","5328","320","5400","335","4000"
"76",1,"100701890","LS","front wheel drive","4","N/A","Subcompact Cars","Compact","Car","Sedan","Car","4","1598","103","6000","107","3600"
"77",1,"101339877","LS","front wheel drive","4","N/A","Subcompact Cars","Compact","Car","Sedan","Car","4","1598","108","6400","105","4000"
"78",1,"101319173","LS","rear wheel drive","2","N/A","Compact Cars","Midsize","Car","Coupe","Car","6","3564","323","6800","278","4800"
"79",1,"200709666","SS","rear wheel drive","2","High-Performance","Compact Cars","Midsize","Car","Coupe","Car","8","6162","426","5900","420","4600"
"80",1,"101193996","XFE","front wheel drive","2","N/A","Subcompact Cars","Compact","Car","Coupe","Car","4","2189","155","6100","150","4900"
"81",1,"100563860","Work Truck","rear wheel drive","2","N/A","Small Pickup Trucks","Compact","Truck","Regular Cab Pickup","Truck","4","2770","175","5600","185","2800"
"82",1,"100764174","Work Truck","rear wheel drive","2","N/A","Small Pickup Trucks","Compact","Truck","Regular Cab Pickup","Truck","4","2921","185","5600","190","2800"
"83",1,"101379654","Diesel","front wheel drive","4","Diesel","Midsize Cars","Midsize","Car","Sedan","Car","4","1956","148","4000","258","2000"
"84",1,"200745925","LS","front wheel drive","4","N/A","Midsize Cars","Midsize","Car","Sedan","Car","4","1796","138","6300","125","3800"
"85",1,"101135359","LS","front wheel drive","4","Crossover","Sport Utility Vehicles","Compact","SUV","4dr SUV","SUV","4","2384","182","6700","172","4900"
"86",1,"101349884","LS","front wheel drive","4","Crossover","Sport Utility Vehicles","Compact","SUV","4dr SUV","SUV","4","2384","182","6700","172","4900"
"87",1,"101327237","LS","front wheel drive","4","N/A","Midsize Cars","Midsize","Car","Sedan","Car","4","2384","169","6400","160","4500"
"88",1,"101020816","Base","front wheel drive","4","Hybrid","Midsize Cars","Midsize","Car","Sedan","Car","4","2384","164","6400","159","5000"
"89",1,"200747326","LT","front wheel drive","4","N/A","Midsize Cars","Midsize","Car","Sedan","Car","4","2499","197","6300","191","4400"
"90",1,"100380630","Work Truck","rear wheel drive","2","Flex Fuel","Standard Pickup Trucks","Large","Truck","Regular Cab Pickup","Truck","6","4293","195","4600","260","2800"
"91",1,"101286102","LS","front wheel drive","4","N/A","Subcompact Cars","Compact","Car","Sedan","Car","4","1796","138","6300","125","3800"
"92",1,"200429482","LS","front wheel drive","4","Hatchback","Subcompact Cars","Compact","Car","4dr Hatchback","Car","4","1796","138","6300","125","3800"
"93",1,"200478071","LT","front wheel drive","4","N/A","Subcompact Cars","Compact","Car","Sedan","Car","4","1796","138","6300","125","3800"
"94",1,"200475684","LS","front wheel drive","4","Hatchback","Subcompact Cars","Compact","Car","4dr Hatchback","Car","4","1249","84","6400","83","4200"
"95",1,"200426448","LS","rear wheel drive","4","Flex Fuel","Sport Utility Vehicles","Large","SUV","4dr SUV","SUV","8","5328","320","5400","335","4000"
"96",1,"101388714","Base","front wheel drive","4","Hatchback,Hybrid","Compact Cars","Compact","Car","4dr Hatchback","Car",NA,NA,NA,NA,NA,NA
"97",1,"200424007","Base","front wheel drive","4","Hatchback,Hybrid","Compact Cars","Compact","Car","4dr Hatchback","Car","0",NA,"149",NA,"273","0"
"98",1,"200485728","Base","front wheel drive","4","Hatchback,Hybrid","Compact Cars","Compact","Car","4dr Hatchback","Car","0",NA,"149",NA,"273","0"
"99",1,"200704092","Base","front wheel drive","4","Hatchback,Hybrid","Compact Cars","Compact","Car","4dr Hatchback","Car","0",NA,"149",NA,"273","0"
"100",1,"200437793","Touring","front wheel drive","2","Flex Fuel","Compact Cars","Midsize","Car","Convertible","Car","4","2360","173","6000","166","4400"
"101",1,"100804596","Base","front wheel drive","4","Flex Fuel","Midsize Cars","Midsize","Car","Sedan","Car","4","2360","172","6000","165","4400"
"102",1,"101204794","LX Fleet","front wheel drive","4","Flex Fuel","Minivan","Midsize","Minivan","Passenger Minivan","Minivan","6","3301","175","5000","205","4000"
"103",1,"101400914","Touring","front wheel drive","4","Flex Fuel","Minivan","Midsize","Minivan","Passenger Minivan","Minivan","6","3605","283","6400","260","4400"
"104",1,"100385376","CV","front wheel drive","4","N/A","Cargo Vans","Large","Minivan","Cargo Minivan","Minivan","6","3301","180","5000","210","4000"
"105",1,"200492872","GT","front wheel drive","4","N/A","Midsize Cars","Midsize","Car","Sedan","Car","4","2360","184","6250","171","4800"
"106",1,"200439582","Citadel","rear wheel drive","4","Crossover,Flex Fuel,Performance","Sport Utility Vehicles","Large","SUV","4dr SUV","SUV","6","3604","290","6400","260","4800"
"107",1,"100385379","CV","front wheel drive","4","Flex Fuel","Cargo Vans","Large","Minivan","Cargo Minivan","Minivan","6","3301","180","5200","210","4000"
"108",1,"100606063","C/V","front wheel drive","4","Flex Fuel","Cargo Vans","Large","Minivan","Cargo Minivan","Minivan","6","3301","180","5200","210","4000"
"109",1,"100803079","C/V","front wheel drive","4","Flex Fuel","Cargo Vans","Midsize","Minivan","Cargo Minivan","Minivan","6","3301","170","5000","200","4000"
"110",1,"100973340","SE","front wheel drive","4","Crossover","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","4","2360","173","6000","166","4000"
"111",1,"100401305","SRT-10","rear wheel drive","2","Factory Tuner,High-Performance","Standard Pickup Trucks","Large","Truck","Regular Cab Pickup","Truck","10","8277","500","5600","525","4200"
"112",1,"100593572","ST","rear wheel drive","2","Flex Fuel","Standard Pickup Trucks","Large","Truck","Regular Cab Pickup","Truck","6","3701","215","5200","235","4000"
"113",1,"101061284","ST","rear wheel drive","2","Flex Fuel","Standard Pickup Trucks","Large","Truck","Regular Cab Pickup","Truck","6","3701","210","5200","235","4000"
"114",1,"101235876","Pop","front wheel drive","2","Hatchback","Subcompact Cars","Compact","Car","2dr Hatchback","Car","4","1368","101","6500","98","4000"
"115",1,"200440780","Abarth","front wheel drive","2","Hatchback,Factory Tuner,Performance","Subcompact Cars","Compact","Car","2dr Hatchback","Car","4","1368","160","5500","170","2500"
"116",1,"200493795","Pop","front wheel drive","2","Hatchback","Subcompact Cars","Compact","Car","2dr Hatchback","Car","4","1368","101","6500","98","4000"
"117",1,"200700813","Abarth","front wheel drive","2","Hatchback,Factory Tuner,Performance","Subcompact Cars","Compact","Car","2dr Hatchback","Car","4","1368","160","5500","170","2500"
"118",1,"200461885","Easy","front wheel drive","4","N/A","Small Station Wagons","Compact","Car","Wagon","Car","4","1368","160","5500","184","2500"
"119",1,"200721407","Pop","front wheel drive","4","Crossover","Sport Utility Vehicles","Compact","SUV","4dr SUV","SUV","4","1368","160","5500","184","2500"
"120",1,"200429531","SEL","front wheel drive","4","Hybrid","Small Station Wagons","Compact","Car","Wagon","Car","4","1999","188","6000","129","4000"
"121",1,"200493193","SEL","front wheel drive","4","Hybrid","Midsize Cars","Compact","Car","Wagon","Car","4","1999","188","6000","129","4000"
"122",1,"200741404","SEL","front wheel drive","4","Hybrid","Midsize Cars","Compact","Car","Wagon","Car","4","1999","188","6000","129","4000"
"123",1,"200493258","SEL","front wheel drive","4","Hybrid","Large Cars","Compact","Car","Wagon","Car","4","1999","188","6000","129","4000"
"124",1,"100594118","Base","rear wheel drive","4","Flex Fuel","Large Cars","Large","Car","Sedan","Car","8","4606","224","4800","272","4000"
"125",1,"101016618","E-150","rear wheel drive","3","N/A","Cargo Vans","Midsize","Van","Cargo Van","Van","8","4606","225","4800","286","3500"
"126",1,"100814262","E-150 XL","rear wheel drive","3","N/A","Passenger Vans","Midsize","Van","Passenger Van","Van","8","4606","225","4800","286","3500"
"127",1,"101159220","SE","front wheel drive","4","Crossover","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","6","3496","265","6250","250","4500"
"128",1,"100375993","XLS","front wheel drive","4","Crossover","Sport Utility Vehicles","Compact","SUV","4dr SUV","SUV","4","2261","153","5800","152","4250"
"129",1,"100848604","XLS","front wheel drive","4","Crossover","Sport Utility Vehicles","Compact","SUV","4dr SUV","SUV","4","2261","153","5800","152","4250"
"130",1,"101321789","XLS","front wheel drive","4","Crossover","Sport Utility Vehicles","Compact","SUV","4dr SUV","SUV","4","2488","171","6000","171","4500"
"131",1,"101388389","S","front wheel drive","4","Crossover","Sport Utility Vehicles","Compact","SUV","4dr SUV","SUV","4","2488","168","6000","170","4500"
"132",1,"200702167","S","front wheel drive","4","Crossover","Sport Utility Vehicles","Compact","SUV","4dr SUV","SUV","4","2488","168","6000","170","4500"
"133",1,"100531498","Base","front wheel drive","4","Crossover,Hybrid","Sport Utility Vehicles","Compact","SUV","4dr SUV","SUV","4","2261","155","6000","124","4250"
"134",1,"101020574","Base","front wheel drive","4","Crossover,Hybrid","Sport Utility Vehicles","Compact","SUV","4dr SUV","SUV","4",NA,"177","6000","136","4500"
"135",1,"101175831","Base","front wheel drive","4","Crossover,Hybrid","Sport Utility Vehicles","Compact","SUV","4dr SUV","SUV","4",NA,"177","6000","136","4500"
"136",1,"101321952","Base","front wheel drive","4","Crossover,Hybrid","Sport Utility Vehicles","Compact","SUV","4dr SUV","SUV","4","2488","177","6000","136","4500"
"137",1,"101420021","Base","front wheel drive","4","Crossover,Flex Fuel","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","6","3497","290","6500","255","4000"
"138",1,"200467051","Base","front wheel drive","4","Crossover,Flex Fuel","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","6","3497","290","6500","255","4000"
"139",1,"100613383","XL","rear wheel drive","2","Flex Fuel","Standard Pickup Trucks","Large","Truck","Regular Cab Pickup","Truck","6","4196","202","4350","260","3750"
"140",1,"100903333","XL","rear wheel drive","2","Flex Fuel","Standard Pickup Trucks","Large","Truck","Regular Cab Pickup","Truck","6","4196","202","4350","260","3750"
"141",1,"101170629","XL","rear wheel drive","2","N/A","Standard Pickup Trucks","Large","Truck","Regular Cab Pickup","Truck","8","4606","248","4750","294","4000"
"142",1,"200489499","XLT","rear wheel drive","4","Flex Fuel","Standard Pickup Trucks","Large","Truck","Crew Cab Pickup","Truck","6","3731","302","6500","278","4000"
"143",1,"100316712","XL","rear wheel drive","2","N/A","Standard Pickup Trucks","Large","Truck","Regular Cab Pickup","Truck","6","4196","202","4800","252","3400"
"144",1,"100000960","Lariat","rear wheel drive","4","Diesel","Standard Pickup Trucks","Large","Truck","Crew Cab Pickup","Truck","8","5409","260","4500","350","2500"
"145",1,"101216523","S","front wheel drive","4","N/A","Subcompact Cars","Compact","Car","Sedan","Car","4","1596","120","6350","112","5000"
"146",1,"101384659","S","front wheel drive","4","N/A","Subcompact Cars","Compact","Car","Sedan","Car","4","1596","120","6350","112","5000"
"147",1,"200443872","S","front wheel drive","4","N/A","Subcompact Cars","Compact","Car","Sedan","Car","4","1596","120","6350","112","5000"
"148",1,"200692518","Titanium","front wheel drive","4","N/A","Subcompact Cars","Compact","Car","Sedan","Car","4","1596","120","6350","112","5000"
"149",1,"100989547","SE","front wheel drive","4","Crossover","Sport Utility Vehicles","Large","Car","Wagon","Car","6","3496","262","6250","248","4500"
"150",1,"100327671","ZX3","front wheel drive","2","Hatchback","Compact Cars","Compact","Car","2dr Hatchback","Car","4","1988","130","5300","135","4500"
"151",1,"100578098","ZX3 S","front wheel drive","2","Hatchback","Compact Cars","Compact","Car","2dr Hatchback","Car","4","1988","136","6000","133","4500"
"152",1,"100924402","S","front wheel drive","2","N/A","Compact Cars","Compact","Car","Coupe","Car","4","1999","140","6000","136","4250"
"153",1,"101033162","SE","front wheel drive","2","N/A","Compact Cars","Compact","Car","Coupe","Car","4","1999","140","6000","136","4250"
"154",1,"101169826","SE","front wheel drive","2","N/A","Compact Cars","Compact","Car","Coupe","Car","4","1999","140","6000","136","4250"
"155",1,"101286097","S","front wheel drive","4","Flex Fuel","Compact Cars","Compact","Car","Sedan","Car","4","1999","160","6500","146","4450"
"156",1,"200473296","SE","front wheel drive","4","Hatchback,Flex Fuel","Compact Cars","Compact","Car","4dr Hatchback","Car","4","1999","160","6500","146","4450"
"157",1,"200696414","S","front wheel drive","4","Flex Fuel","Compact Cars","Compact","Car","Sedan","Car","4","1999","160","6500","146","4450"
"158",1,"100448663","SE","front wheel drive","4","Crossover","Sport Utility Vehicles","Large","Car","Wagon","Car","6","2967","203","5750","207","4500"
"159",1,"100632728","S","front wheel drive","4","N/A","Midsize Cars","Midsize","Car","Sedan","Car","4","2261","160","6500","150","4000"
"160",1,"101138067","S","front wheel drive","4","N/A","Midsize Cars","Midsize","Car","Sedan","Car","4","2488","175","6000","172","4500"
"161",1,"200468413","S","front wheel drive","4","N/A","Midsize Cars","Midsize","Car","Sedan","Car","4","2488","175","6000","175","4500"
"162",1,"200697194","S","front wheel drive","4","N/A","Midsize Cars","Midsize","Car","Sedan","Car","4","2488","175","6000","175","4500"
"163",1,"200727081","S","front wheel drive","4","N/A","Midsize Cars","Midsize","Car","Sedan","Car","4","2488","175","6000","175","4500"
"164",1,"200696119","SE Luxury","front wheel drive","4","Hybrid","Midsize Cars","Midsize","Car","Sedan","Car","4","1999","188","6000","129","4000"
"165",1,"200728169","Titanium","front wheel drive","4","Hybrid","Midsize Cars","Midsize","Car","Sedan","Car","4","1999","188","6000","129","4000"
"166",1,"200469776","SE","front wheel drive","4","Hybrid","Midsize Cars","Midsize","Car","Sedan","Car","4","1999","188","6000","129","4000"
"167",1,"200727949","S","front wheel drive","4","Hybrid","Midsize Cars","Midsize","Car","Sedan","Car","4","1999","188","6000","129","4000"
"168",1,"101416129","V6","rear wheel drive","2","Performance","Subcompact Cars","Midsize","Car","Coupe","Car","6","3731","305","6500","280","4250"
"169",1,"200465246","GT","rear wheel drive","2","Performance","Subcompact Cars","Midsize","Car","Convertible","Car","8","4951","420","6500","390","4250"
"170",1,"200465113","EcoBoost Premium","rear wheel drive","2","High-Performance","Subcompact Cars","Midsize","Car","Coupe","Car","4","2300","310","5500","320","3000"
"171",1,"100605913","XL","rear wheel drive","2","N/A","Small Pickup Trucks","Compact","Truck","Regular Cab Pickup","Truck","4","2260","143","5250","154","3750"
"172",1,"100716905","XL","rear wheel drive","2","N/A","Small Pickup Trucks","Compact","Truck","Regular Cab Pickup","Truck","4","2260","143","5250","154","3750"
"173",1,"100919904","XL","rear wheel drive","2","N/A","Small Pickup Trucks","Compact","Truck","Regular Cab Pickup","Truck","4","2260","143","5250","154","3750"
"174",1,"100705664","SE Fleet","front wheel drive","4","N/A","Large Cars","Midsize","Car","Sedan","Car","6","2983","153","4900","185","3950"
"175",1,"101155879","Cargo Van XL","front wheel drive","4","N/A",NA,"Midsize","Minivan","Cargo Minivan","Minivan","4","1999","136","6300","128","4750"
"176",1,"200421955","Cargo Van XL","front wheel drive","4","N/A",NA,"Compact","Minivan","Cargo Minivan","Minivan","4","1999","136","6300","128","4750"
"177",1,"200475868","Denali","front wheel drive","4","Crossover","Sport Utility Vehicles","Midsize","SUV","4dr SUV","SUV","6","3564","288","6300","270","3400"
"178",1,"101343870","Work Truck","rear wheel drive","2","Flex Fuel","Standard Pickup Trucks","Large","Truck","Regular Cab Pickup","Truck","6","4300","195","4600","260","2800"
"179",1,"200708784","Denali","all wheel drive","4","Crossover","Small Sport Utility Vehicles","Compact","SUV","4dr SUV","SUV","4","2384","182","6700","172","4900"
"180",1,"200467554","SLT","rear wheel drive","4","Flex Fuel","Sport Utility Vehicles","Large","SUV","4dr SUV","SUV","8","5328","355","5600","383","4100"
"181",1,"100452038","DX","front wheel drive","4","N/A","Midsize Cars","Midsize","Car","Sedan","Car","4","2354","160","5500","161","4500"
"182",1,"100640284","Value Package","front wheel drive","4","N/A","Midsize Cars","Midsize","Car","Sedan","Car","4","2354","166","5800","160","4000"
"183",1,"100782848","Value Package","front wheel drive","4","N/A","Midsize Cars","Midsize","Car","Sedan","Car","4","2354","166","5800","160","4000"
"184",1,"100939052","LX","front wheel drive","4","N/A","Large Cars","Midsize","Car","Sedan","Car","4","2354","177","6500","161","4300"
"185",1,"101047618","LX","front wheel drive","4","N/A","Large Cars","Midsize","Car","Sedan","Car","4","2354","177","6500","161","4300"
"186",1,"101201272","LX","front wheel drive","4","N/A","Large Cars","Midsize","Car","Sedan","Car","4","2354","177","6500","161","4300"
"187",1,"101336908","LX","front wheel drive","4","N/A","Large Cars","Midsize","Car","Sedan","Car","4","2354","177","6500","161","4300"
"188",1,"101403689","LX","front wheel drive","4","N/A","Large Cars","Midsize","Car","Sedan","Car","4","2354","177","6500","161","4300"
